run_id,baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run
1,FLASH_FUSION,1,1.0,llm_judge_score,17.896788120269775,0.00034884,452,104,True,False,N/A,"S1,S2,S3,guardrail,agent"
1,FLASH_FUSION,2,1.0,llm_judge_score,18.14185404777527,0.00042878,550,132,True,False,N/A,"S1,S2,S3,guardrail,agent"
1,FLASH_FUSION,3,1.0,llm_judge_score,18.70221495628357,0.00047567,596,157,True,False,N/A,"S1,S2,S3,guardrail,agent"
1,FLASH_FUSION,4,1.0,llm_judge_score,18.85781717300415,0.0007756499999999999,921,294,True,False,N/A,"S1,S2,S3,guardrail,agent"
1,FLASH_FUSION,5,0.0,llm_judge_score,21.59672975540161,0.00142625,1618,597,True,False,N/A,"S1,S2,S3,guardrail,agent"
1,FLASH_FUSION,6,1.0,llm_judge_score,19.81801176071167,0.0007634199999999999,915,283,True,False,N/A,"S1,S2,S3,guardrail,agent"
1,FLASH_FUSION,7,0.0,llm_judge_score,18.94631600379944,0.0006828899999999999,816,255,True,False,N/A,"S1,S2,S3,guardrail,agent"
1,FLASH_FUSION,8,1.0,llm_judge_score,18.24575686454773,0.00040714000000000006,516,130,True,False,N/A,"S1,S2,S3,guardrail,agent"
1,FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,10.407784938812256,0.00046027000000000004,357,316,False,True,N/A,"S1,S2,S3,guardrail"
1,FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,10.642239093780518,0.00051254,384,362,False,True,N/A,"S1,S2,S3,guardrail"
1,FLASH_FUSION,11,1.0,guardrail_skip_expected_rejection,10.894037961959839,0.00051273,387,360,False,True,N/A,"S1,S2,S3,guardrail"
1,FLASH_FUSION,12,0.0,llm_judge_score,19.781037092208862,0.00094735,971,474,True,False,N/A,"S1,S2,S3,guardrail,agent"
2,FLASH_FUSION,1,1.0,llm_judge_score,17.962465047836304,0.00034884,452,104,True,False,N/A,"S1,S2,S3,guardrail,agent"
2,FLASH_FUSION,2,1.0,llm_judge_score,18.58333420753479,0.00044276000000000005,567,137,True,False,N/A,"S1,S2,S3,guardrail,agent"
2,FLASH_FUSION,3,1.0,llm_judge_score,18.770632028579712,0.00047567,596,157,True,False,N/A,"S1,S2,S3,guardrail,agent"
2,FLASH_FUSION,4,1.0,llm_judge_score,19.44526696205139,0.0006570300000000001,811,226,True,False,N/A,"S1,S2,S3,guardrail,agent"
2,FLASH_FUSION,5,0.0,guardrail_skip_unexpected_rejection,10.526800870895386,0.00047362,389,309,False,True,N/A,"S1,S2,S3,guardrail"
2,FLASH_FUSION,6,1.0,llm_judge_score,19.147979974746704,0.0008598799999999999,962,370,True,False,N/A,"S1,S2,S3,guardrail,agent"
2,FLASH_FUSION,7,1.0,llm_judge_score,20.288360834121704,0.00087712,939,409,True,False,N/A,"S1,S2,S3,guardrail,agent"
2,FLASH_FUSION,8,1.0,llm_judge_score,17.591586112976074,0.00040379,513,128,True,False,N/A,"S1,S2,S3,guardrail,agent"
2,FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,10.782945156097412,0.00047840999999999997,369,330,False,True,N/A,"S1,S2,S3,guardrail"
2,FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,10.589542150497437,0.00045516,347,317,False,True,N/A,"S1,S2,S3,guardrail"
2,FLASH_FUSION,11,1.0,guardrail_skip_expected_rejection,9.772775173187256,0.00030294999999999996,243,202,False,True,N/A,"S1,S2,S3,guardrail"
2,FLASH_FUSION,12,0.0,llm_judge_score,21.657553911209106,0.0007603599999999999,875,309,True,False,N/A,"S1,S2,S3,guardrail,agent"
3,FLASH_FUSION,1,1.0,llm_judge_score,17.905226945877075,0.00034884,452,104,True,False,N/A,"S1,S2,S3,guardrail,agent"
3,FLASH_FUSION,2,1.0,llm_judge_score,18.472524166107178,0.00042878,550,132,True,False,N/A,"S1,S2,S3,guardrail,agent"
3,FLASH_FUSION,3,1.0,llm_judge_score,18.10479998588562,0.00046542999999999997,584,153,True,False,N/A,"S1,S2,S3,guardrail,agent"
3,FLASH_FUSION,4,1.0,llm_judge_score,20.234030961990356,0.0006436699999999999,783,230,True,False,N/A,"S1,S2,S3,guardrail,agent"
3,FLASH_FUSION,5,0.0,guardrail_skip_unexpected_rejection,10.06901478767395,0.00040755999999999995,348,256,False,True,N/A,"S1,S2,S3,guardrail"
3,FLASH_FUSION,6,1.0,llm_judge_score,18.641024827957153,0.00067223,814,243,True,False,N/A,"S1,S2,S3,guardrail,agent"
3,FLASH_FUSION,7,0.0,llm_judge_score,19.359773874282837,0.0008420299999999999,992,325,True,False,N/A,"S1,S2,S3,guardrail,agent"
3,FLASH_FUSION,8,1.0,llm_judge_score,20.92198085784912,0.00036616999999999997,472,111,True,False,N/A,"S1,S2,S3,guardrail,agent"
3,FLASH_FUSION,9,1.0,guardrail_skip_expected_rejection,10.912057876586914,0.0005101699999999999,384,359,False,True,N/A,"S1,S2,S3,guardrail"
3,FLASH_FUSION,10,1.0,guardrail_skip_expected_rejection,10.418479919433594,0.00043467,327,306,False,True,N/A,"S1,S2,S3,guardrail"
3,FLASH_FUSION,11,1.0,guardrail_skip_expected_rejection,10.38097882270813,0.00044963999999999996,343,313,False,True,N/A,"S1,S2,S3,guardrail"
3,FLASH_FUSION,12,1.0,guardrail_skip_expected_rejection,10.087909936904907,0.00038969000000000005,307,264,False,True,N/A,"S1,S2,S3,guardrail"
