baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run
HARGPT_PAPER,1,0.0,llm_judge_score,6.971554756164551,0.00017372,111,137,False,False,N/A,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_rewrite,hargpt_ecg_infer,hargpt_ecg_parse"
HARGPT_PAPER,2,0.0,llm_judge_score,6.383287191390991,0.00016028,115,117,False,False,N/A,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_rewrite,hargpt_ecg_infer,hargpt_ecg_parse"
HARGPT_PAPER,3,0.0,llm_judge_score,8.111285924911499,0.00046363999999999997,115,501,False,False,N/A,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_rewrite,hargpt_ecg_infer,hargpt_ecg_parse"
HARGPT_PAPER,4,0.0,llm_judge_score,8.549686193466187,0.00064889,117,734,False,False,N/A,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_rewrite,hargpt_ecg_infer,hargpt_ecg_parse"
HARGPT_PAPER,5,0.0,llm_judge_score,6.953116178512573,0.00040416,128,416,False,False,N/A,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_rewrite,hargpt_ecg_infer,hargpt_ecg_parse"
HARGPT_PAPER,6,0.0,llm_judge_score,5.97038722038269,0.0004427,117,473,False,False,N/A,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_rewrite,hargpt_ecg_infer,hargpt_ecg_parse"
HARGPT_PAPER,7,0.0,llm_judge_score,7.663498878479004,0.00043441,115,464,False,False,N/A,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_rewrite,hargpt_ecg_infer,hargpt_ecg_parse"
HARGPT_PAPER,8,0.0,llm_judge_score,7.382209062576294,0.0004620600000000001,115,499,False,False,N/A,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_rewrite,hargpt_ecg_infer,hargpt_ecg_parse"
HARGPT_PAPER,9,1.0,llm_judge_score,7.622129201889038,0.00044724,118,478,False,False,N/A,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_rewrite,hargpt_ecg_infer,hargpt_ecg_parse"
HARGPT_PAPER,10,1.0,llm_judge_score,5.292348146438599,0.0003088,115,305,False,False,N/A,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_rewrite,hargpt_ecg_infer,hargpt_ecg_parse"
HARGPT_PAPER,11,1.0,llm_judge_score,4.857967853546143,0.00023217,115,208,False,False,N/A,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_rewrite,hargpt_ecg_infer,hargpt_ecg_parse"
HARGPT_PAPER,12,1.0,llm_judge_score,7.313829183578491,0.00042532000000000003,117,451,False,False,N/A,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_rewrite,hargpt_ecg_infer,hargpt_ecg_parse"
